Evasao,Genero,Idoso,Possui_Parceiro,Possui_Dependentes,Meses_Contrato,Servico_Telefone,Multiplas_Linhas,Tipo_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Metodo_Pagamento,Fatura_Mensal,Fatura_Diaria
0,Male,0,0,0,24,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,89.55,2.985
0,Male,1,0,0,42,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.35,2.645
1,Male,0,1,0,21,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,106.1,3.536666666666666
0,Male,1,1,1,52,1,1,DSL,0,1,1,0,1,1,One year,1,Electronic check,80.85,2.695
0,Female,0,0,0,18,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.3,1.6766666666666663
0,Male,0,1,0,12,1,0,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,84.6,2.82
0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Credit card (automatic),108.4,3.6133333333333337
1,Female,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.5,2.5166666666666666
0,Male,1,0,0,52,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,110.75,3.691666666666667
1,Male,0,0,0,46,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),30.3,1.01
1,Female,0,1,0,53,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),98.4,3.28
1,Female,1,0,0,15,1,1,DSL,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),55.0,1.8333333333333333
0,Male,0,1,0,70,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Credit card (automatic),99.35,3.3116666666666665
0,Female,0,1,0,18,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.1,0.67
0,Female,0,0,0,7,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),25.05,0.8350000000000001
0,Female,0,1,1,54,1,1,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),24.75,0.825
1,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.25,0.8083333333333333
0,Female,0,1,0,68,1,1,Fiber optic,0,1,1,0,0,0,One year,0,Credit card (automatic),86.45,2.881666666666667
0,Female,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,101.35,3.378333333333333
0,Male,0,1,1,55,1,0,DSL,0,0,1,1,0,0,Two year,1,Credit card (automatic),55.25,1.8416666666666663
0,Male,0,0,0,9,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.95,0.8316666666666667
0,Female,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,0.6683333333333333
0,Male,0,1,1,18,0,0,DSL,0,1,1,0,1,0,One year,0,Credit card (automatic),46.4,1.5466666666666666
0,Male,0,1,1,41,1,1,DSL,0,1,1,0,1,0,One year,0,Bank transfer (automatic),68.5,2.283333333333333
1,Male,0,0,0,10,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),86.05,2.868333333333333
1,Male,0,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.4,3.4466666666666668
0,Male,0,0,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,0.6516666666666667
0,Male,0,0,0,14,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.35,0.645
0,Male,0,1,0,61,1,0,Fiber optic,0,1,1,1,0,1,Month-to-month,0,Credit card (automatic),94.15,3.1383333333333336
0,Female,0,0,0,13,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),80.0,2.6666666666666665
0,Male,0,1,0,64,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),102.45,3.415
1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.05,0.6683333333333333
0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.6,3.853333333333333
0,Male,0,1,1,27,1,1,DSL,0,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),71.6,2.3866666666666663
0,Male,0,1,0,22,1,0,DSL,1,0,0,0,1,0,One year,1,Bank transfer (automatic),59.75,1.9916666666666667
0,Male,0,0,0,11,1,0,DSL,0,1,1,1,0,0,Month-to-month,1,Electronic check,60.9,2.03
0,Male,0,1,1,4,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.55,0.6516666666666667
0,Female,0,1,1,7,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,48.8,1.6266666666666665
0,Male,0,0,0,6,1,0,DSL,1,0,1,1,1,1,Month-to-month,0,Credit card (automatic),78.65,2.621666666666667
0,Male,0,1,0,50,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,98.25,3.275
0,Male,0,1,1,11,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),59.65,1.9883333333333333
0,Female,1,1,0,54,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,99.1,3.303333333333333
0,Male,0,1,1,23,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),30.35,1.0116666666666667
0,Female,0,1,0,67,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),109.7,3.6566666666666663
1,Male,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,2.3433333333333333
0,Female,0,0,0,46,1,1,Fiber optic,0,1,1,0,0,1,One year,1,Electronic check,94.15,3.1383333333333336
0,Female,0,0,0,48,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.35,0.8116666666666668
0,Male,1,1,0,40,1,0,DSL,0,0,0,0,0,1,One year,0,Electronic check,55.8,1.86
1,Female,0,1,1,11,1,1,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,66.35,2.2116666666666664
1,Female,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.3,3.143333333333333
0,Female,0,0,0,30,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.8,1.6266666666666665
0,Male,0,0,1,15,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,91.0,3.033333333333333
1,Female,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,0.6683333333333333
0,Male,0,0,0,16,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,80.55,2.685
0,Female,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.45,0.6816666666666666
0,Male,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,18.95,0.6316666666666666
1,Male,1,0,0,3,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,91.05,3.035
0,Female,0,1,1,20,1,1,DSL,1,0,0,0,1,1,One year,0,Bank transfer (automatic),76.0,2.533333333333333
0,Male,0,0,0,11,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,72.9,2.43
0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,95.85,3.195
0,Female,1,1,0,44,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Electronic check,85.15,2.8383333333333334
0,Male,0,1,1,43,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),29.3,0.9766666666666668
0,Male,0,0,0,24,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.75,0.6916666666666667
1,Female,0,1,1,21,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.05,2.4683333333333333
0,Male,0,0,0,7,0,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,35.3,1.1766666666666663
0,Female,0,1,1,57,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.75,0.6583333333333333
0,Male,0,0,0,11,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,69.35,2.3116666666666665
1,Male,1,1,0,3,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.9,3.53
0,Male,0,1,0,57,1,1,Fiber optic,0,0,1,1,1,1,Two year,0,Electronic check,107.95,3.5983333333333336
0,Male,0,1,1,23,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.0,0.6666666666666666
0,Female,0,1,1,18,1,0,DSL,1,1,0,1,0,0,One year,1,Mailed check,61.5,2.05
0,Male,0,1,1,70,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,0.6683333333333333
0,Female,0,1,1,33,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.1,0.67
0,Male,0,0,1,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.9,1.663333333333333
0,Female,0,1,1,3,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.1,0.6366666666666667
0,Male,1,1,0,54,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.45,3.681666666666666
0,Male,0,1,1,7,1,0,DSL,1,0,1,1,0,1,Month-to-month,1,Credit card (automatic),71.35,2.378333333333333
0,Male,0,1,0,70,1,0,Fiber optic,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),84.6,2.82
1,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.3,2.9766666666666666
0,Male,1,1,0,30,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Bank transfer (automatic),105.7,3.523333333333333
0,Male,0,1,0,32,1,1,Fiber optic,0,0,0,1,0,0,One year,1,Electronic check,79.25,2.6416666666666666
0,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.0,0.6333333333333333
0,Female,0,1,0,56,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,98.7,3.29
1,Male,0,0,0,11,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.55,2.485
0,Male,0,0,0,52,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,109.3,3.643333333333333
0,Female,0,0,0,12,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.7,0.6566666666666666
0,Male,0,0,0,29,0,0,DSL,1,0,0,1,0,0,One year,0,Mailed check,35.6,1.1866666666666668
0,Male,0,1,1,33,1,0,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),82.1,2.7366666666666664
0,Female,0,1,1,22,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.05,0.635
1,Female,0,0,0,29,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,30.6,1.02
0,Female,0,1,0,10,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),67.8,2.26
0,Female,0,1,0,26,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.2,0.64
0,Female,0,0,0,13,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,29.15,0.9716666666666666
0,Male,0,1,1,66,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Bank transfer (automatic),103.15,3.438333333333333
1,Male,0,1,0,70,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Credit card (automatic),115.65,3.855
1,Male,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.15,2.305
1,Female,0,0,0,57,1,0,Fiber optic,0,0,1,0,1,1,Two year,1,Electronic check,95.25,3.175
0,Female,0,1,1,58,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),105.2,3.506666666666667
1,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.0,2.6666666666666665
1,Male,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.8,0.66
1,Female,0,0,0,10,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,98.5,3.283333333333333
1,Female,0,0,0,56,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,73.85,2.4616666666666664
0,Male,0,0,1,22,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),89.1,2.97
0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,0,Two year,1,Credit card (automatic),106.1,3.536666666666666
0,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.1,2.503333333333333
0,Female,0,1,1,39,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),51.05,1.7016666666666669
0,Female,0,0,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,49.9,1.663333333333333
1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.1,2.97
0,Male,0,1,0,52,1,1,Fiber optic,1,0,1,1,0,0,Two year,1,Credit card (automatic),91.6,3.053333333333333
1,Male,0,1,0,10,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.5,3.283333333333333
0,Male,0,0,0,4,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.25,1.6416666666666666
0,Male,0,1,1,70,0,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),59.5,1.9833333333333332
0,Male,0,1,0,60,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.95,0.6649999999999999
0,Male,1,1,0,8,1,0,DSL,0,0,1,1,0,1,Month-to-month,1,Credit card (automatic),64.4,2.146666666666667
1,Female,0,1,1,10,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),102.1,3.4033333333333333
0,Female,0,1,1,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,0.6549999999999999
0,Male,1,1,1,64,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.4,0.8133333333333332
0,Female,0,1,0,66,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.2,3.506666666666667
0,Male,0,1,1,49,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,93.65,3.121666666666667
0,Female,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,49.95,1.665
0,Male,0,0,1,36,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.7,3.1566666666666667
0,Female,0,1,0,58,1,1,DSL,1,0,0,1,0,1,One year,1,Electronic check,68.4,2.28
0,Male,0,0,0,7,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.9,2.496666666666667
0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,43.8,1.46
0,Male,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.05,3.868333333333333
0,Male,1,1,0,35,1,1,Fiber optic,0,0,1,0,0,0,One year,1,Bank transfer (automatic),81.6,2.72
1,Male,0,0,0,28,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.5,3.15
0,Male,0,0,0,30,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),100.4,3.3466666666666667
0,Male,0,1,1,52,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),93.25,3.1083333333333334
0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.85,3.895
0,Male,0,1,1,31,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.65,0.6883333333333332
0,Male,0,1,1,70,1,1,DSL,1,1,1,1,0,1,One year,0,Bank transfer (automatic),78.35,2.6116666666666664
0,Male,0,1,1,53,1,1,DSL,1,0,1,1,1,1,Month-to-month,0,Electronic check,85.7,2.856666666666667
1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.2,0.6733333333333333
0,Female,0,1,1,10,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.15,0.6716666666666666
1,Female,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.7,0.8566666666666667
0,Female,0,1,0,29,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,0.6616666666666667
0,Male,0,1,1,59,1,0,DSL,1,1,1,1,1,1,Two year,1,Electronic check,86.75,2.8916666666666666
1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.85,1.528333333333333
1,Female,0,0,0,58,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,106.45,3.5483333333333333
0,Male,0,1,1,45,1,1,DSL,1,1,0,1,1,0,Two year,0,Credit card (automatic),73.85,2.4616666666666664
0,Male,0,0,0,12,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,81.45,2.7150000000000003
1,Female,0,0,0,12,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,89.4,2.98
0,Male,0,1,0,33,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.55,1.485
1,Female,0,0,0,9,1,0,DSL,1,1,0,0,1,1,Month-to-month,1,Electronic check,74.65,2.4883333333333337
1,Male,0,1,1,7,1,0,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Electronic check,89.75,2.9916666666666667
0,Male,0,1,1,66,1,1,DSL,0,0,1,0,1,0,Two year,1,Bank transfer (automatic),63.3,2.11
1,Male,0,1,1,52,1,1,Fiber optic,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),96.25,3.208333333333333
0,Female,0,1,0,49,0,0,DSL,1,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),40.65,1.355
0,Female,0,1,1,61,1,0,DSL,1,0,0,0,0,0,One year,1,Bank transfer (automatic),49.7,1.6566666666666667
0,Female,0,0,0,24,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.15,0.8383333333333333
0,Female,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,49.9,1.663333333333333
0,Male,0,1,1,17,1,1,DSL,1,0,0,1,0,0,One year,1,Mailed check,62.1,2.07
0,Female,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.4,0.6799999999999999
1,Male,0,0,0,1,1,1,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,62.05,2.0683333333333334
0,Male,1,1,0,61,1,1,Fiber optic,0,1,1,1,1,0,One year,1,Mailed check,98.3,3.2766666666666664
0,Male,0,0,0,27,1,0,DSL,1,0,1,1,1,0,One year,0,Credit card (automatic),69.35,2.3116666666666665
0,Female,0,1,1,48,1,0,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),99.7,3.3233333333333333
0,Male,0,1,0,71,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Electronic check,99.0,3.3
0,Female,0,1,1,4,1,1,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,58.5,1.95
0,Male,0,1,0,61,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,106.2,3.54
0,Female,0,0,0,31,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,0,Electronic check,104.35,3.478333333333333
1,Female,0,1,0,32,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Bank transfer (automatic),84.15,2.805
0,Female,0,0,0,30,1,1,Fiber optic,1,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),106.4,3.546666666666667
0,Female,0,1,1,55,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.0,0.6666666666666666
0,Female,0,1,0,42,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.35,0.6783333333333333
1,Female,0,1,1,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.2,3.806666666666666
0,Female,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),23.9,0.7966666666666666
0,Female,0,0,0,43,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.05,3.835
0,Male,0,0,0,19,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.15,0.8383333333333333
0,Male,0,1,1,19,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.8,0.66
0,Female,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,0.6566666666666666
0,Male,0,0,0,4,1,0,DSL,0,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),63.75,2.125
1,Female,1,0,0,13,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,82.0,2.7333333333333334
1,Female,0,0,1,4,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),84.05,2.8016666666666667
1,Male,0,0,0,8,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,94.0,3.1333333333333333
0,Male,1,1,0,70,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),90.05,3.0016666666666665
0,Male,0,1,1,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),92.2,3.0733333333333333
1,Male,0,1,0,5,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,78.75,2.625
1,Male,0,0,0,12,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Mailed check,99.95,3.3316666666666666
0,Male,0,1,1,57,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),97.55,3.2516666666666665
0,Female,0,1,1,51,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.95,0.6649999999999999
0,Female,0,0,0,4,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,55.2,1.84
0,Male,1,1,0,70,1,0,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),105.35,3.5116666666666663
1,Female,0,1,0,30,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.65,0.6549999999999999
1,Male,0,0,0,7,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,90.45,3.015
0,Male,1,0,0,19,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,87.3,2.91
1,Male,0,0,0,1,1,1,DSL,0,1,0,1,0,0,Month-to-month,0,Mailed check,60.1,2.0033333333333334
1,Male,0,0,0,12,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Mailed check,112.95,3.765
1,Male,0,0,0,17,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,51.5,1.7166666666666666
1,Male,1,1,1,66,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),99.5,3.316666666666667
1,Male,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.35,1.5116666666666667
0,Male,1,1,0,51,1,1,Fiber optic,1,0,1,0,0,1,One year,1,Bank transfer (automatic),93.65,3.121666666666667
1,Male,0,0,0,51,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),80.0,2.6666666666666665
0,Female,0,1,0,71,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.85,0.6616666666666667
1,Male,0,0,0,35,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),75.35,2.5116666666666663
0,Female,0,0,0,11,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,51.1,1.7033333333333334
1,Female,0,0,0,2,1,0,DSL,0,0,1,1,1,1,Month-to-month,0,Electronic check,76.4,2.546666666666667
1,Female,1,0,0,26,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,95.0,3.1666666666666665
0,Male,0,1,1,60,1,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),23.95,0.7983333333333333
0,Male,0,1,1,62,1,0,Fiber optic,1,1,0,0,0,0,One year,1,Credit card (automatic),81.45,2.7150000000000003
0,Female,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.0,1.5
1,Female,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.35,2.5116666666666663
0,Male,1,0,0,45,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),93.9,3.1300000000000003
1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.15,1.505
0,Female,0,0,0,8,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.7,0.69
1,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.9,2.53
0,Female,0,1,0,68,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.95,0.8316666666666667
0,Female,0,1,0,36,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Credit card (automatic),106.05,3.535
0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.55,0.6516666666666667
1,Female,0,1,0,42,0,0,DSL,0,1,0,1,0,0,One year,0,Mailed check,33.55,1.1183333333333332
1,Male,1,0,0,5,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.8,2.993333333333333
1,Female,0,0,0,10,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Mailed check,84.7,2.8233333333333333
1,Female,0,1,1,68,1,1,Fiber optic,0,0,0,0,1,0,One year,1,Electronic check,83.0,2.7666666666666666
1,Male,1,1,0,20,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.55,3.1516666666666664
0,Female,0,0,0,29,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.4,0.6466666666666666
0,Male,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,85.0,2.833333333333333
0,Female,0,0,0,14,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),50.1,1.6700000000000002
0,Female,0,0,0,5,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.05,1.4683333333333333
0,Female,0,0,1,19,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.5,0.6833333333333333
0,Male,1,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.45,0.8483333333333333
0,Male,1,0,0,4,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),50.95,1.6983333333333337
0,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.25,2.341666666666667
0,Male,0,0,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.2,0.6733333333333333
0,Female,1,1,1,32,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.4,3.3466666666666667
0,Female,0,1,0,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Electronic check,91.7,3.056666666666666
1,Female,0,1,1,33,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,93.8,3.1266666666666665
